id,genre,track_name,artist_name,valence,energy
7uW6TpsG5sqP5JxTLV7Bf0,post-dubstep,Space Is Only Noise If You Can See,Nicolas Jaar,0.102,0.375
45N0qsJNuDyBcGpVyEsxcC,post-dubstep,Press Power Police,Free the Robots,0.857,0.406
0Aj8mzJPCU1HI6K5vH9jYx,post-dubstep,Wounder,Burial,0.186,0.387
78b9r1R7p7uX0EyJvKMEz0,post-dubstep,Pencil Pimp,Sepalcure,0.316,0.768
4sFQL5dnhVB0hISulPhCWA,post-dubstep,CMYK,James Blake,0.236,0.806
1VpqFON7eeE13IbSbRJ8Ic,post-dubstep,Get The Money,PANTyRAiD,0.039,0.417
6jC3VMFiONKFI3P6GwyqdG,post-dubstep,Black Sun,Kode9,0.343,0.889
2JwSnCrATCiT6Vi7PfDSwb,post-dubstep,Higher,Various Artists,0.559,0.932
3ESo08TcsHjcIYtsKV6xed,post-dubstep,Hot Rain,Various Artists,0.564,0.609
7mWZSAk1EBLez1FAP8G53O,post-dubstep,Motion Sickness,Various Artists,0.642,0.482
18QUKvd5f6ef1b6qLpr8DC,post-dubstep,Gk,L-Wiz,0.366,0.419
4yt0ewF32j9RGKsxjVqbpt,post-dubstep,Nostalgia,Draper,0.351,0.828
3ywdgEFrdpb7uU6jlBTbrc,post-dubstep,Helter Skelter,Zomby,0.613,0.839
5yrHZWuyrOrc4iWnDevono,post-dubstep,After Light,Rustie,0.115,0.695
2t0XPiQhdqLSoEHlZ2tMqG,post-dubstep,Break Well,Mount Kimbie,0.0399,0.478
4NaRfxDTI1fvNS4x9DNtIO,post-dubstep,Spatial Separations,Various Artists,0.136,0.765
3vXcztKEtIrqdcU0sd48Bx,post-dubstep,Under The Sun,Swindle,0.45,0.586
0E6TObSdCGi9hGaD8CgwzE,post-dubstep,Back Seat Feat Kruza Kid,Project Aspect,0.61,0.934
2DYL8jO8f44DyDt9Oe4nHE,post-dubstep,Fleur,Various Artists,0.269,0.853
0MbWFJMnSSViK3g3g06aOv,post-dubstep,The Gift - Tek-One Remix,Way Out West,0.192,0.878
3vV3tsnAUI2ukCd58QUMU4,post-dubstep,Girls Mutilate,Various Artists,0.653,0.699
3zBgPi9s8iroxNQ5rNYeQR,post-dubstep,You Took Your Time (feat. King Krule),Mount Kimbie,0.264,0.637
3VZ7mqhfBdMGbt2ScyBjwE,post-dubstep,All Nite,Rustie,0.759,0.913
1bH947ZkvCkn33lmWJrEyE,post-dubstep,See Me Feel Me,Sepalcure,0.115,0.65
2Cb22JgJuhO1NBMqqujWQj,post-dubstep,Fear of Heights,Lokid,0.588,0.925
5oJc4I6RbpMU7bvSkUISys,post-dubstep,Fifth Ave,Gold Panda,0.368,0.621
7LE0LQTThaE1XxpX5725sf,post-dubstep,Fields,xxyyxx,0.263,0.739
1YLhFMvfBvf32rhXw8VlwG,post-dubstep,Kaliko,Zomby,0.438,0.65
1h0PNvu8CEj6t459FKgbpQ,post-dubstep,Road Kill,Various Artists,0.461,0.733
1kaRM71v90abGzlrBEj2rG,post-dubstep,"Kalimba Deathswamp, Kurt Feelings",Dimlite,0.489,0.721
03UHO5MXGyhmGGCBEsCPum,post-dubstep,BrickAbrac,Fantastic Mr Fox,0.835,0.64
6erIiexk3JR6DwvJEC8cDO,post-dubstep,The Crutch,Gil Scott-Heron,0.151,0.809
4N1XomG3iGAUkNgvRbN8rz,post-dubstep,Airbreaker,Goth-Trad,0.103,0.952
27qFSPTU5fUL0gvWmLn4J2,post-dubstep,North,Darkstar,0.702,0.846
0noxX2Hzy7iHcYdIgSyFfF,post-dubstep,It Takes Me,Sun Glitters,0.711,0.478
6YPQGcqfMXZbQaz6l30uBJ,post-dubstep,Sleep Sound,Jamie xx,0.147,0.536
3UjvTG9nmrDJdw7LiATRf5,post-dubstep,Wet Look,Joy Orbison,0.187,0.833
7qDnHK23BZ2EEgn5KSbb5Q,post-dubstep,One Week Over,SBTRKT,0.0731,0.363
4dh47Rb2MmLjjPVpvLQLG4,post-dubstep,Crystal Caverns 1991,Lone,0.662,0.957
0nxIICFQB8CxILhE1859MI,post-dubstep,Lavender,Blawan,0.0648,0.821
3aQD2rO3MGw08QKVfz3q8h,post-dubstep,Crystal Math,ill.gates,0.152,0.528
4aYsWv3AT2QQMbaKjjbBdF,post-dubstep,Paean,Nathan Fake,0.57,0.708
5M2jCBdPHMmtHjcdwoiD7W,post-dubstep,Lions On the Beach,Cloud Boat,0.403,0.863
1HORbXh5bVx8zO1iHXeicg,post-dubstep,Someone - Breakage Remix,Various Artists,0.0331,0.773
2OArEl8XCSQSTPXwGfsXkk,post-dubstep,Green Tea Power,Cinnaman,0.572,0.647
21rILkLpA1vsYZZwN8L72h,post-dubstep,Colourful,Skream,0.192,0.559
6yQEnool8SQZakPL7EhTcd,post-dubstep,Starships,Eskmo,0.427,0.663
3pXQeUeMYYxdBouICpd0L2,post-dubstep,Pyre,Throwing Snow,0.105,0.526
4CWNao8q2jJhyKBIdbL14q,post-dubstep,Monkey Style,Chefal,0.717,0.872
6BXvSPUVossmiwVKpYIu2m,post-dubstep,Moth,Apparat,0.754,0.764
2STRiOvtWBktRNHoAXopnQ,post-dubstep,Dissapear,Sekuoia & Rain Dog,0.0381,0.489
0kzEpWm2LdrK0OGSPDTGCw,post-dubstep,Heavy Petting,Gang Colours,0.288,0.202
1PmcgX9McGp23a5X74XvN1,post-dubstep,The Sky Is Falling,Apollo Brown,0.114,0.651
5uI7nvuTmk17lKqDLJq5aP,post-dubstep,Work Them,Kode9,0.825,0.984
2NAiEFmgOOUgu5dJRObQRI,post-dubstep,Sun,Caribou,0.426,0.82
2aEL9MIpnsQeCJZbPHM4NH,post-dubstep,Suffer Not - Goth Trad Remix,Submotion Orchestra,0.0799,0.776
3AMzOJOgzGHwZZuxgCpPVr,post-dubstep,Shorty,Scuba,0.438,0.893
7h4zfJe5KFg9zUedbWmhGl,post-dubstep,Yr Love,Holy Other,0.322,0.468
0T3dzAdGBJ7FBMemuBJb6p,post-dubstep,Yoshimitshu,Ikonika,0.19,0.503
4z4ALPhLO1VlZm65BbC9wP,post-dubstep,Shadows of Grief,Apollo Brown,0.839,0.614
5B0THqMQJiV2wLJsOee2aw,post-dubstep,Break Yr Heartt,oOoOO,0.278,0.593
47cRHls3j3rArKxZgjvOGr,post-dubstep,Crying On The In,Flako,0.791,0.496
4HARZWcHGt19chF9QiwH5J,post-dubstep,Vanquish,Zomby,0.0631,0.0888
3xkWoG87leHUJMIlHPvNKl,post-dubstep,No Sleep,Desto,0.265,0.372
6Kaay3IIAT9KpLRNNDzbJs,post-dubstep,About You,xxyyxx,0.037,0.082
2pRew1oUayKVoIBMBdfoce,post-dubstep,ARP3,Floating Points,0.262,0.597
0VUt9gwsE3iSTi3qNOmTJV,post-dubstep,Would Know,Mount Kimbie,0.329,0.653
6GaFUqZl34C6vmWBKUYx5g,post-dubstep,Molecules,Slugabed,0.4,0.623
6th34DhRv95x0wBL5sM1CA,post-dubstep,Here 4 U,Deadboy,0.616,0.814
1kbb1sn6TXrpNJMGZ1kHyy,post-dubstep,Living Life - Original Mix,Gyu,0.606,0.439
25xtEptyM9voE4q8VpcmCO,post-dubstep,Babylon - Dub Mix,Various Artists,0.669,0.734
2KR6ccxPo9xyBMC1pPebiw,post-dubstep,Cherry Moon,Lorn,0.779,0.901
5C5yKFn9GZZLxuQVirzlB7,post-dubstep,These Days,Jacques Greene,0.516,0.573
31dJeAt20CQu4hm3IcRaMY,post-dubstep,I'll Stay,James Blake,0.71,0.707
40fTADKIvlA8Kjj6OE10nl,post-dubstep,Filmstrip,Ackryte,0.758,0.493
1qOGMirRmz5nHKgQE748Bq,post-dubstep,Vilnius Bump,Fulgeance,0.644,0.629
4Oi2cx9CBeXysGtEm1jgg8,post-dubstep,Huron River Drive,Shigeto,0.0382,0.713
6d9Q8MOeOoylVFkf7CZVY2,post-dubstep,Reach Lines,Chad Valley,0.437,0.835
7KMrLon5RiiasKX5tbp4P7,post-dubstep,Ordinary Things,Rupert Taylor,0.277,0.875
5L2P5joV9BIbwPYuu5tXGI,post-dubstep,Sweetz - 2005 Flex,Skream,0.0349,0.733
3JBOzhH9JVAleHVpSliZsF,post-dubstep,Ride to Freedom,SBTRKT,0.273,0.7
2EvcTqTYks6d3NhzrmYVrO,post-dubstep,Bloom (Jamie xx Rework Part 3),Radiohead,0.191,0.779
6EpBA7PuU2NGdLYRdlBfFs,post-dubstep,Measurements,James Blake,0.178,0.159
1uMcxk66Bx2DmwRAZtbdBT,post-dubstep,Eyesdown - Machinedrum Remix,Bonobo,0.434,0.929
4D02OfWPNqwMvi6qvJhlgZ,post-dubstep,Aidys Girl Is a Computer,Darkstar,0.146,0.706
6gr5TzUmZKistrwWmubVaM,post-dubstep,Ode To Bear,Mount Kimbie,0.103,0.304
3fj3bKdIGbDAocP3NNonqs,post-dubstep,Siren,Various Artists,0.263,0.763
2TtcSYssZ6rASPptkhlbMS,post-dubstep,Ghost Hardware,Burial,0.472,0.864
3bRjYlncvn6otQSXJPe2IV,post-dubstep,Pascal's Chorus,Fantastic Mr Fox,0.363,0.659
15BhDwZlAERTEM5Wz9xs9y,post-dubstep,Tailor-Made - Sepalcure Remix,Daedelus,0.434,0.751
24aF6SLfjy4f9DjxIbM5Fv,power-pop,Sensitive Man,Nick Lowe,0.67,0.553
29YIXEiizT7iZ9UdZYPNik,power-pop,I Was Made For You,Rivers Cuomo,0.386,0.647
0XZwpwtV9Vk48Ykzb7KIsj,power-pop,Energy,The Apples In Stereo,0.637,0.867
4J95rwuUK6hvxEssAyEDxW,power-pop,Reasons,The Rooks,0.618,0.884
1GYcoE9B9vtKYycORnHP2t,power-pop,Like The Sun,Various Artists,0.595,0.72
7paVSUqAFT1XlAwTgCbysK,power-pop,Off Course,The Primary 5,0.662,0.919
4pd2CTBKlCmOaIL7YQH1S8,power-pop,Several Thousand,Jim Boggia,0.467,0.511
74QZABwCWgsb9wkLspBAEs,power-pop,Dance Floor,The Apples In Stereo,0.954,0.803
3vvMyVDW1Yvr4T0vvIINIL,power-pop,It's Just a Matter of Time,Paul Collins Beat,0.883,0.855
53xhMbWiLFQKul6AJkV3t4,power-pop,Godless,The Dandy Warhols,0.139,0.709
0JIXB6nlX0LguYi6xJEmod,power-pop,Cruel Girl,The Red Button,0.644,0.815
7MhqwmjXUOzj5kaNsMghnw,power-pop,Love (Is) For Hire,The Telepathic Butterflies,0.967,0.686
4YN94yxYWFfhk9YbmOIqR4,power-pop,Sucked Out,Superdrag,0.743,0.767
7FmBhtemJEd7hnWtqtufqt,power-pop,The Soul Of A Child,Jules Shear,0.411,0.573
7IsEXPk6qqt30FfQv4SZMa,power-pop,The Way,Fastball,0.908,0.882
0BVMTLlJquKxqhVvXMYfBa,power-pop,I Can't Wait,Richard X. Heyman,0.638,0.818
3672j9qcUufXuGwVoXHaeK,power-pop,Mrs. Robinson,The Lemonheads,0.837,0.936
426i8hiYTwwlImNaluBb9C,power-pop,Good Girls Don't,The Knack,0.916,0.72
6C9WCzSpEdhiZq1h0OBjT0,power-pop,She's With the Band,Silver Sun,0.474,0.904
6S7R4dEpwTH7OC2nY2V3Sw,power-pop,Paper And Plastic,The Rosenbergs,0.729,0.854
64bre3W01xlWRe091nXDcP,power-pop,Carelessly,Steve Wynn,0.903,0.722
3Wx2PmihPLEeG9Fwk5Klf8,power-pop,Unsound Killer,Motors,0.664,0.919
2LMnLkkePmGr7ixjnIvTZH,power-pop,Round and Round,The Greenberry Woods,0.659,0.746
3yHjWpwwp5AMfvOq02jeDr,power-pop,Kim the Waitress,Various Artists,0.806,0.876
3SfDxn0bNbjEoPXhYj3rbH,power-pop,FOH,Superchunk,0.832,0.954
7fRvtXvJMpGfTLdF0M09a1,power-pop,Talking In Your Sleep,The Romantics,0.977,0.967
1zv4q1J5WgtZvkQcLuyTjF,power-pop,Dress Up Girls,Various Artists,0.689,0.888
2zJOObrK2qGh8chI8Wi0lU,power-pop,Marathon Man,Cotton Mather,0.212,0.85
5xC8uOesnn0udeXAYlAnoY,power-pop,Alright,Supergrass,0.701,0.958
58X2PvDBuUTAmnXxl8fNMf,power-pop,C'mon Everybody,Various Artists,0.892,0.916
1O8S26sj0aPXUGjAPjiFLx,power-pop,Can't Seem to Make You Mine,Alex Chilton,0.746,0.7
0sN5bVcf5W4Dq8kop1HqdR,power-pop,Everyone's On Tour,Nada Surf,0.432,0.917
7oZ7lFMpqLryduNCxHOVUL,power-pop,Penny On The Train Track,Ben Kweller,0.395,0.626
4spJIkVJiVR7sJ23uUsaU5,power-pop,Back To The Shack,Weezer,0.669,0.709
4mfS4PrXJcXTJj1kLQqKl4,power-pop,Surrender,Cheap Trick,0.861,0.952
41TVMXb9THdtTlo2KojUDe,power-pop,Somebody to Shove,Soul Asylum,0.356,0.909
3c431Ri1w5eSbw6llyaY3k,power-pop,Never Say Never,that dog.,0.768,0.896
5NSOINGlYvxhGeboMPXEd4,power-pop,I'm On Fire - Remastered,Various Artists,0.935,0.719
2TlwBFnYwSbeJtSY4TYGaS,power-pop,Walter Reed,Michael Penn,0.503,0.5
3bwCjLwwrWdou2xUezyiJi,power-pop,Number Two,Pernice Brothers,0.0795,0.607
55Z9WsiZdExeiKem9sOCZv,power-pop,Brave New World,The Bongos,0.867,0.819
3clnVEeBKHTSENqaSmMn3O,power-pop,Promotion Notion,The Mice,0.627,0.805
48sJGpBLqQTs0sZ2ImHJof,power-pop,Popular,Nada Surf,0.296,0.884
2r6AcXXv0xdMVwuRO5Y34e,power-pop,Nowheres Near (with R. Walt Vincent),Lucinda Williams / Tommy Keene,0.299,0.572
1Ug2Z35QlniWMPEVj6FBBf,power-pop,1000 Miles Away,Hoodoo Gurus,0.289,0.807
185gYdRoMtUSJZ4J2u0tni,power-pop,You n Me n XTC,Chris Stamey,0.87,0.845
6IhO1SFSXya8I9ixP8RzAb,power-pop,I Saw the Light,Todd Rundgren,0.81,0.833
6WOsM5Y6HKsX3BjKk4Smsl,power-pop,Baby It's Cold Outside,Pez Band,0.427,0.91
51VYzDdWlgKZxX76glQoI6,power-pop,Stay Away from Downtown,Redd Kross,0.219,0.984
6vuWjtQXIvbLMRVhEvSQZ2,power-pop,Traces Of Our Tears,The Rentals,0.29,0.93
1oI4fVIbiJ6EUEbrzdOkSJ,power-pop,The Apple,The Mayflies USA,0.75,0.915
66Eownt5LlnsM7t5jWdxQ9,power-pop,Turn On Tune In Drop Out With Me,Cracker,0.829,0.863
6mbjNtS1Hs6GG289OJDbu7,power-pop,How Soon Is Now?,Various Artists,0.489,0.496
4ZFb9hUWOfdpq0JmbHDLyE,power-pop,Girlfriend,Matthew Sweet,0.826,0.584
2ipqEiHeXKGioK1KUNn9Ap,power-pop,The Maze of Lost Children,Jonny Polonsky,0.477,0.58
1gY4pfI3XYnOXgj3DaPuPH,power-pop,Last Honest Face,The Loud Family,0.642,0.753
6F7u7XbQWvD2sdhK5ruFSw,power-pop,Late At Night,Buffalo Tom,0.261,0.724
0cTJ3r2rK5XgHdndYHwLzn,power-pop,I Wanna Take You Home,Nada Surf,0.45,0.788
731zWsKI2KvdBPO5MWdjSy,power-pop,September Gurls,Big Star,0.629,0.85
08umsLYbiDrteah4EZyXT4,power-pop,30 Century Man - Abbey Road Remaster,The Jigsaw Seen,0.521,0.363
7qhWpxXzjPoSUYPClYxQ0E,power-pop,Places That Are Gone,Tommy Keene,0.545,0.927
77EwrXeCpbMMlWHqhdeFxJ,power-pop,I Will Dare,The Replacements,0.551,0.932
6LOGRpZcmnzOcUq4YelO3v,power-pop,Stereotypes,Farrah,0.884,0.628
2jxH1ZOy8xHd90xNVml77W,power-pop,"Crying, Waiting, Hoping - 2006 Remaster",Various Artists,0.585,0.484
7u0tAdK3iCBnDd68XLGzK3,power-pop,Champions Of Red Wine,The New Pornographers,0.464,0.796
61uCj4MRBgMhii7bQXNExD,power-pop,Stardust,The Rentals,0.567,0.562
6ceUN0Zvk4LCYcAmcn6vvF,power-pop,Favorite Shirt,The Figgs,0.874,0.91
3u13MyusqSsMVegpADUHHP,power-pop,Song for the Dumped,Ben Folds Five,0.594,0.864
2EYVK2tcz2AIOcs87BhwyR,power-pop,The Boy With The Perpetual Nervousness,The Feelies,0.674,0.681
5Kn5MHRmuFEMMAp8RB4iHq,power-pop,The Medication's Gone,The Deathray Davies,0.328,0.914
2CD7yRNvdpRvwurwi4PeUS,power-pop,Fresh As A Daisy,Emitt Rhodes,0.446,0.473
5xfgf2eWOj1U2gypklJ9jw,power-pop,Trampoline,The Greenberry Woods,0.6,0.939
3gI33x5yfCTzFiyW8Fnz7a,power-pop,"You (You, You)",The Bigger Lovers,0.501,0.945
13cDrt8KQG57cmD1yyuNCF,power-pop,Field of Fire,Richard Lloyd,0.204,0.724
6JyvfpUAswsuD6pyT5DtRB,power-pop,The Trouble In Keeping Up With The Joneses,The Telepathic Butterflies,0.829,0.829
6ZlOuV8wtoGawaBonLQcTr,power-pop,A Girl Like You,Various Artists,0.894,0.81
0uwwLcGldxdRigN0csPc3N,power-pop,Alex Chilton,The Replacements,0.762,0.96
6mFi311w7k2ZXq4kipDzIc,power-pop,Where It Started,The Flashing Lights,0.605,0.661
22goEULcezLAiENbgpJw7k,power-pop,Into Your Arms,The Lemonheads,0.662,0.891
0JQEZJuSpFYVpSYn6jFPjG,power-pop,Girl From Mars - 2008 Remastered Version,Ash,0.467,0.793
424ckJPITi5eofdNKjtvqI,power-pop,Baby Blue,Various Artists,0.545,0.493
6hcY4cGGwfuveTreAXfTsT,power-pop,Backstairs,The New Pornographers,0.333,0.755
1HI4vMcE5Tvu58UnLcrd5R,power-pop,Pulling Mussels (From The Shell),Squeeze,0.934,0.67
6vCXtSyzmlqkSCg6exCWi0,power-pop,Infinite Soul,The Grip Weeds,0.681,0.899
6Gqd3qmMiiR2rU7q77UjUU,power-pop,The Weakest Shade of Blue,Pernice Brothers,0.337,0.911
1Y0gvY33NZLqwKlWV3Dah9,power-pop,Original Love,The Feelies,0.728,0.718
0XRONzbNix2Dnlx4SUzQVC,power-pop,Burn Baby Burn,Ash,0.519,0.982
1ieOsBYIJJdgOyxcLLq90S,power-pop,Baby Lee,Teenage Fanclub,0.878,0.756
5PbFqZJwYLIrqOKnaevhwp,power-pop,Come On Honey,Alex Chilton,0.586,0.776
1JznMnnZkKopuESpE05U6Y,power-pop,Almost All Day,Waxwings,0.217,0.636
43RV4Hl8G0mxe0BbA55p0i,power-pop,Day After Day,Badfinger,0.363,0.504
200etNpz0AiL62lD6xzD8u,power-pop,When I Look In Your Eyes,The Romantics,0.768,0.902
087OBLtoeS3Q6j0k6tMNAI,power-pop,Closing Time,Semisonic,0.281,0.867
02rpVAjd9SYdUoJ8LQm8Uo,power-pop,Mrs. Washington,Gigolo Aunts,0.576,0.893
7IPDcMpPHEQWArk5DVY2Gt,progressive-house,Waters - Pierce Remix,Andreas Henneberg,0.39,0.866
4XcU3nURfW7wog7CdfpgM1,progressive-house,Rolling Stones T-Shirt - Radio Edit,Dada Life,0.284,0.662
1QhjWGUGTH3xQJulnFFgWk,progressive-house,Kameha - Original Mix,Sander van Doorn,0.743,0.916
5pmSezbf3VZeXvYBkggLhw,progressive-house,Devil's Work - Dirty South Remix,Miike Snow,0.27,0.904
3oKlFN0SzQFmLBQ7XlMt2b,progressive-house,Prutataaa - Original Mix,Afrojack,0.214,0.78
1qZMPmpD1jDcOA7gZ6TCde,progressive-house,One (Your Name) - Radio Edit,Swedish House Mafia,0.636,0.673
4MVj6sUr4CxpdlklYrvtxU,progressive-house,Somebody That I Used To Know - Tiësto Remix,Gotye,0.408,0.637
2U0pVx4m1Kdm1Gsjjm6iq8,progressive-house,Strangers,Seven Lions,0.49,0.697
4IWLawtdMznqdOnbOR9cWW,progressive-house,Legacy - Radio Edit,Nicky Romero,0.219,0.706
4gZcorMw9xTt0mmc3a7moY,progressive-house,Resurrection - Axwell's Recut Radio Edit,Michael Calfan,0.607,0.948
19Y4ZNlzPqgmWyF4qK3BSq,progressive-house,Platinum Chains,Michael Woods,0.214,0.923
5hvXP3n724pq9Cx0FR3AAY,progressive-house,City of Dreams (feat. Ruben Haze),Dirty South,0.159,0.829
74eDdfWtlPPhjsRstBXUBc,progressive-house,I Need Your Love (feat. Ellie Goulding) - Nicky Romero Remix,Calvin Harris,0.426,0.791
4Q2lYQYg4qGsDtuuiUY3Bq,progressive-house,Echoes - Extended Mix,Henrik B,0.344,0.969
3WCol1FRUk6c4FteNXziOt,progressive-house,These Are The Days - Original Mix,Audien,0.401,0.949
2ubASba6NgYemqJtHZkeAJ,progressive-house,Save The World - Knife Party Remix,Swedish House Mafia,0.51,0.951
7hXqAfbPAAX9o2HIppKQHa,progressive-house,Where We Belong,Fedde Le Grand,0.383,0.804
2LjCDa2D7ub6s0tZ9SP4f3,progressive-house,Magnetic North,Sasha,0.242,0.687
0Un4IwIN7b3nCfd1uhTRKG,progressive-house,MIAO - Original Mix,Thomas Gold,0.0836,0.949
3BC5s3KuoL1lhtllHkY4lV,progressive-house,Wizard - Radio Edit,Martin Garrix,0.0795,0.916
53vJGKfm25KT22hXvCTU4I,progressive-house,Reasons (feat. Andrew Allen),Various Artists,0.799,0.705
4hKRWI01Dr2ozgBwfYkuo1,progressive-house,2Night,Eric Prydz,0.102,0.861
7Jn9PHHpA3YxJhCPqK7hy1,progressive-house,Rip It Up - Nicky Romero Edit,R3HAB,0.42,0.99
4qdhAliPT7AMr7o8EyIt3B,progressive-house,Pangaea - Envotion Remix,Michael Cassette,0.107,0.822
4IaWrjgRBfc3dz8yqmcpyA,progressive-house,Bangduck - Moguai Remix,Afrojack,0.504,0.81
0kk91i9mALCx4joZGk4nHT,progressive-house,Fifteen - Hardwell Edit,Blasterjaxx,0.137,0.819
1Kc6omQaDVP91ecihU7hhM,progressive-house,Go Down,Dyro,0.148,0.902
4qXpANSPkNFl9ozIX8OuNj,progressive-house,Elements - Edx's 5un5hine Remix,Dinka,0.444,0.603
1xwxTbnhnnzydiZxHF7xLR,progressive-house,The Bottle Song - D-wayne Remix,R3HAB,0.157,0.82
018ftetE7GAwJS5vHPhfHX,progressive-house,Bar A Thym (Tom Middleton Cosmos Mix),Various Artists,0.348,0.807
3FQBdFAcMH1Zk3kNkgxumo,progressive-house,Elements - Hardwell & Dannic Remix,Franky Rizardo,0.229,0.964
1bQx8kAVw3yoLGkaii1s5a,progressive-house,10TH - Original Mix,Jerry Rekonius,0.314,0.723
1sctv2CWUCFIp0MhMzXSKh,progressive-house,Get Down - Original Mix,Hard Rock Sofa,0.39,0.953
2e86rWJ3MYq3ODkW5ocyr6,progressive-house,Turn It Up - Original Mix,Dimitri Vegas & Like Mike,0.359,0.809
79lBCLDakLiYNB98amZKRb,progressive-house,Schnee,Various Artists,0.651,0.595
16n4Y7iLK8xjcSeGXRRyqa,progressive-house,Let Your Mind Go - Original Mix,Michael Calfan,0.244,0.739
6AIxmLiDNHFQgZstB4lzDB,progressive-house,Locked out of Heaven - Sultan and Ned Shepard Remix,Bruno Mars,0.22,0.843
6WQA43xJhmu7Kd6oTx1JeC,progressive-house,Find You - Tritonal Remix,Zedd,0.186,0.876
0me7apLfP9WAdfxTFPkbZm,progressive-house,Lies - Otto Knows Remix Radio Edit,BURNS,0.483,0.793
4psLuCAC5gyF8JpXx3BbWv,progressive-house,Fancy Fair - Original Mix,La Fuente,0.28,0.931
5xG5iodMPhMzVp6AclGG4V,progressive-house,Gangsta - Original Mix,Promise Land,0.501,0.885
0UTkvpkDKSZIv5aoAN9WXl,progressive-house,Surrender - Quintino Remix,Spencer & Hill,0.493,0.842
0IRQl4mjMKET5waa9HRohI,progressive-house,Nillionaire,Various Artists,0.25,0.825
0sIHrC7EVkuACId9vtmk0Y,progressive-house,Glow - Promise Land vs. AN21 & Max Vangeli Remix,An21,0.431,0.907
5H4SOkZ3ELKnBKY1XMzVst,progressive-house,Puzzle,Quintino,0.0424,0.894
4hgQxWkmgBLtw1gDVDc99g,progressive-house,Blow Up - Thomas Gold v Axwell Remix,Claudia Cazacu,0.471,0.938
0TWq1aRrFtEtEzUXl3CzkV,progressive-house,Silhouettes - Syn Cole Creamfields Mix,Avicii,0.652,0.859
6yHTVLC9ST69iKpe62REty,progressive-house,Tombo - Original Mix,Hardwell,0.55,0.983
1sVXthKdGAnoZoFGWmL1bg,progressive-house,Cobra - Official Energy Anthem 2012,Hardwell,0.293,0.923
5OZ4YH4VKkDx1HllqeWLQw,progressive-house,Contact,Tiësto,0.922,0.529
33ET9sDMfdinyjdgkLU5bE,progressive-house,Everglade Anthem - Original Mix,Various Artists,0.0384,0.839
07gLWSrmiIH3r78vfVZx5x,progressive-house,Viper - Original Mix,Dannic,0.139,0.981
7qzeJS17LVxmTv6B6ZIg7y,progressive-house,The Birds,Telefon Tel Aviv,0.179,0.879
4p1BSvCxbcvPaSQWZdjUqj,progressive-house,Cloud Breaker (feat. Yves V) - Basto Radio Edit,Basto,0.687,0.981
5o17AcbOVgtarP35uKs3n0,progressive-house,Just Can't Stay Away - Tom Tyger Remix,Hard Rock Sofa,0.255,0.938
7v8n3aMidMIU4zmy1chL58,progressive-house,Silver Sun (feat. Anna Yvette) - Lights Anthem 2013 - Radio Edit,Dimitri Vangelis & Wyman,0.0941,0.838
4OB9udVO09Lh8VLmgaLwyk,progressive-house,Spectrum - Deniz Koyu Remix,Zedd,0.165,0.979
2uvmiAyXaDpkljbkLcc5tN,progressive-house,We Are The Stars - Radio Edit,Laidback Luke,0.112,0.902
3P47EzpIgjBuE7A6G1mcl7,progressive-house,Trumpets - Leon Bolier Club Mix,Leon Bolier,0.16,0.841
6CTV5UTHRtlblXh4f2grKN,progressive-house,Double Victory - Original Mix,ZROQ,0.548,0.948
06zvUgZkZIt1v8kxB4W1Np,progressive-house,Stars - Original Mix,Various Artists,0.108,0.577
1SJWKuVWzg2mXY6dMp9Rsp,progressive-house,You Used to Hold Me,Calvin Harris,0.176,0.968
0Fu22G9NPGcomEapGHAEjv,progressive-house,Just Can't Stay Away - Original Mix,Hard Rock Sofa,0.491,0.9
71lPvDJnM16yzqz917z0nt,progressive-house,Call Me A Spaceman - Extended Mix,Hardwell,0.224,0.711
4qafmEpWMkkXfWYjSb1eZE,progressive-house,Safe From Harm - Original Mix,David Tort,0.202,0.709
0s0ClC4qUI9MDGwuBlskKX,progressive-house,Adrenaline - Original Mix,Lush & Simon,0.346,0.96
7hKq7toQZbJzsMi0F92jo5,progressive-house,Arguru,deadmau5,0.289,0.521
09IqNMC9Mg9GyAlYFV9IwD,progressive-house,Starlight (Blood Groove & Kikis Remix),Claes Rosen,0.776,0.697
3LRIczMqy7gqntO8VivKui,progressive-house,Tundra - Original Mix,Paris & Simo,0.221,0.907
7jMurwxckkOvBDDIbI3CkL,progressive-house,Gotta Run,Ryan Enzed,0.418,0.939
1zRQ7uI9WejaEs8gqHLAXk,progressive-house,Epic,Christian Smith,0.576,0.639
0SPMUT5cClzp28EXEZkEny,progressive-house,Trigger,Hardwell,0.229,0.893
1ALXCNz1kHx80i24kFn1D7,progressive-house,The Box - Original Mix,Ummet Ozcan,0.166,0.784
3giW5O939lZznuJ4GFfPcG,progressive-house,No Beef - Radio Edit,Afrojack,0.474,0.726
6oKTyDR5ccIMABBUNcOE1H,progressive-house,BOOM! - Original Mix,Ivan Gough,0.393,0.994
2RUFzxyUlI36KKy9Agkqze,psych-rock,POWER,Kanye West,0.553,0.907
2BUNxsZKAUOwScKdH799hV,psych-rock,World Spinning Sadly - 2007 Remaster,Various Artists,0.391,0.483
5TWetOIDjnkEGLaPSoWLKs,psych-rock,It will never be,White Fence,0.594,0.608
1TNYopMIeEqmfJGZcOsUyg,psych-rock,My White Bicycle - 1999 Remaster,Various Artists,0.258,0.64
